ID,GRIDCODE,ORIG_FID,Join_Count,TARGET_FID,FLD_ZONE,STATIC_BFE,ABFE_0_2Pc,Shape_Leng,Shape_Area
3361,1100,1229,0,0,,0,0,0,0
3372,1200,1230,0,0,,0,0,0,0
3373,1200,1231,0,0,,0,0,0,0
3320,1300,1214,0,0,,0,0,0,0
3330,1200,1215,0,0,,0,0,0,0
3331,1200,1216,0,0,,0,0,0,0
3334,1200,1217,0,0,,0,0,0,0
3335,1200,1218,0,0,,0,0,0,0
3346,1200,1219,0,0,,0,0,0,0
3347,1200,1220,0,0,,0,0,0,0
3348,1200,1221,0,0,,0,0,0,0
3349,1100,1222,0,0,,0,0,0,0
3374,1300,1232,0,0,,0,0,0,0
3375,1100,1233,0,0,,0,0,0,0
3393,1100,1234,0,0,,0,0,0,0
3396,1100,1235,0,0,,0,0,0,0
3419,1200,1236,0,0,,0,0,0,0
3433,1100,1237,0,0,,0,0,0,0
3442,1200,1238,0,0,,0,0,0,0
3506,1100,1256,0,0,,0,0,0,0
3652,1100,1285,0,0,,0,0,0,0
3653,1000,1286,0,0,,0,0,0,0
3443,1100,1239,0,0,,0,0,0,0
3445,1100,1240,0,0,,0,0,0,0
3446,1100,1241,0,0,,0,0,0,0
3447,1100,1242,0,0,,0,0,0,0
3448,1200,1243,0,0,,0,0,0,0
3451,1100,1244,0,0,,0,0,0,0
3461,1200,1245,0,0,,0,0,0,0
3465,1100,1246,0,0,,0,0,0,0
3471,1100,1247,0,0,,0,0,0,0
3473,1200,1248,0,0,,0,0,0,0
3474,1100,1249,0,0,,0,0,0,0
3475,1100,1250,0,0,,0,0,0,0
3492,1200,1251,0,0,,0,0,0,0
3496,1200,1252,0,0,,0,0,0,0
3497,1200,1253,0,0,,0,0,0,0
3501,1100,1254,0,0,,0,0,0,0
3505,1500,1255,0,0,,0,0,0,0
3508,1200,1257,0,0,,0,0,0,0
3514,1200,1258,0,0,,0,0,0,0
3535,1200,1259,0,0,,0,0,0,0
3536,1000,1260,0,0,,0,0,0,0
3541,1300,1261,0,0,,0,0,0,0
3561,1100,1262,0,0,,0,0,0,0
3564,1000,1263,0,0,,0,0,0,0
3568,1200,1264,0,0,,0,0,0,0
3574,1000,1265,0,0,,0,0,0,0
3576,1200,1266,0,0,,0,0,0,0
3577,1200,1267,0,0,,0,0,0,0
3578,1000,1268,0,0,,0,0,0,0
3588,1000,1269,0,0,,0,0,0,0
3604,1700,1270,0,0,,0,0,0,0
3610,1200,1271,0,0,,0,0,0,0
3611,1100,1272,0,0,,0,0,0,0
3612,1300,1273,0,0,,0,0,0,0
3616,1100,1274,0,0,,0,0,0,0
3620,1200,1275,0,0,,0,0,0,0
3624,1000,1276,0,0,,0,0,0,0
3625,1200,1277,0,0,,0,0,0,0
3627,1100,1278,0,0,,0,0,0,0
3630,1200,1279,0,0,,0,0,0,0
3632,1100,1280,0,0,,0,0,0,0
3638,1200,1281,0,0,,0,0,0,0
3649,1400,1282,0,0,,0,0,0,0
3650,1300,1283,0,0,,0,0,0,0
3651,1200,1284,0,0,,0,0,0,0
3656,1000,1287,0,0,,0,0,0,0
3661,1400,1288,0,0,,0,0,0,0
3663,1100,1289,0,0,,0,0,0,0
3666,1100,1290,0,0,,0,0,0,0
3670,1000,1291,0,0,,0,0,0,0
3671,1000,1292,0,0,,0,0,0,0
3674,1200,1293,0,0,,0,0,0,0
3675,1100,1294,0,0,,0,0,0,0
3677,1200,1295,0,0,,0,0,0,0
3678,1100,1296,0,0,,0,0,0,0
3679,1100,1297,0,0,,0,0,0,0
3680,1100,1298,0,0,,0,0,0,0
3684,1200,1299,0,0,,0,0,0,0
3687,1200,1300,0,0,,0,0,0,0
3691,1200,1301,0,0,,0,0,0,0
3695,1200,1302,0,0,,0,0,0,0
3698,1200,1303,0,0,,0,0,0,0
3712,1200,1304,0,0,,0,0,0,0
3718,1200,1305,0,0,,0,0,0,0
3719,1100,1306,0,0,,0,0,0,0
3720,1200,1307,0,0,,0,0,0,0
3724,1200,1308,0,0,,0,0,0,0
3728,1000,1309,0,0,,0,0,0,0
3729,1000,1310,0,0,,0,0,0,0
3743,1300,1311,0,0,,0,0,0,0
3745,1000,1312,0,0,,0,0,0,0
3748,1200,1313,0,0,,0,0,0,0
3751,1300,1314,0,0,,0,0,0,0
3752,1300,1315,0,0,,0,0,0,0
3758,1100,1316,0,0,,0,0,0,0
3761,1800,1317,0,0,,0,0,0,0
3762,1200,1318,0,0,,0,0,0,0
3764,1500,1319,0,0,,0,0,0,0
3766,1500,1320,0,0,,0,0,0,0
3767,1300,1321,0,0,,0,0,0,0
3768,1500,1322,0,0,,0,0,0,0
3770,1100,1323,0,0,,0,0,0,0
3773,1300,1324,0,0,,0,0,0,0
3774,1200,1325,0,0,,0,0,0,0
3778,1200,1326,0,0,,0,0,0,0
3779,1200,1327,0,0,,0,0,0,0
3785,1100,1328,0,0,,0,0,0,0
3793,1100,1329,0,0,,0,0,0,0
3794,1100,1330,0,0,,0,0,0,0
3795,1100,1331,0,0,,0,0,0,0
3796,1100,1332,0,0,,0,0,0,0
3801,1300,1333,0,0,,0,0,0,0
3803,1100,1334,0,0,,0,0,0,0
3807,1200,1335,0,0,,0,0,0,0
3813,1200,1336,0,0,,0,0,0,0
3817,1100,1337,0,0,,0,0,0,0
3818,1100,1338,0,0,,0,0,0,0
3821,1300,1339,0,0,,0,0,0,0
3825,1100,1340,0,0,,0,0,0,0
3830,1100,1341,0,0,,0,0,0,0
3832,1100,1342,0,0,,0,0,0,0
3834,1100,1343,0,0,,0,0,0,0
3836,1100,1344,0,0,,0,0,0,0
3843,1800,1345,0,0,,0,0,0,0
3845,1500,1346,0,0,,0,0,0,0
3848,1100,1347,0,0,,0,0,0,0
3854,1100,1348,0,0,,0,0,0,0
3855,2300,1349,0,0,,0,0,0,0
3859,1100,1350,0,0,,0,0,0,0
3867,1200,1351,0,0,,0,0,0,0
3885,1100,1352,0,0,,0,0,0,0
3888,1200,1353,0,0,,0,0,0,0
3899,1100,1354,0,0,,0,0,0,0
3906,1100,1355,0,0,,0,0,0,0
3917,1100,1356,0,0,,0,0,0,0
3920,1100,1357,0,0,,0,0,0,0
3923,1100,1358,0,0,,0,0,0,0
3942,1100,1359,0,0,,0,0,0,0
3949,1100,1360,0,0,,0,0,0,0
3969,1300,1361,0,0,,0,0,0,0
3970,1200,1362,0,0,,0,0,0,0
3981,1100,1363,0,0,,0,0,0,0
3989,1000,1368,0,0,,0,0,0,0
3997,1100,1369,0,0,,0,0,0,0
4004,1000,1370,0,0,,0,0,0,0
4006,1200,1371,0,0,,0,0,0,0
4014,1100,1372,0,0,,0,0,0,0
4021,1000,1373,0,0,,0,0,0,0
3985,1100,1364,0,0,,0,0,0,0
3986,1100,1365,0,0,,0,0,0,0
3987,1200,1366,0,0,,0,0,0,0
3988,1100,1367,0,0,,0,0,0,0
4022,1100,1374,0,0,,0,0,0,0
4026,1200,1375,0,0,,0,0,0,0
4036,1100,1376,0,0,,0,0,0,0
4038,1100,1377,0,0,,0,0,0,0
4040,1300,1378,0,0,,0,0,0,0
4043,1100,1379,0,0,,0,0,0,0
4044,1000,1380,0,0,,0,0,0,0
4047,1100,1381,0,0,,0,0,0,0
4050,1000,1382,0,0,,0,0,0,0
4051,1000,1383,0,0,,0,0,0,0
4053,1100,1384,0,0,,0,0,0,0
4056,1100,1385,0,0,,0,0,0,0
4058,1300,1386,0,0,,0,0,0,0
4064,1100,1387,0,0,,0,0,0,0
4068,1100,1388,0,0,,0,0,0,0
4072,1100,1389,0,0,,0,0,0,0
4075,1100,1390,0,0,,0,0,0,0
4082,1200,1391,0,0,,0,0,0,0
4089,1100,1392,0,0,,0,0,0,0
4092,1100,1393,0,0,,0,0,0,0
4095,1100,1394,0,0,,0,0,0,0
4096,1300,1395,0,0,,0,0,0,0
4103,1100,1396,0,0,,0,0,0,0
4105,1100,1397,0,0,,0,0,0,0
4108,1100,1398,0,0,,0,0,0,0
4109,1100,1399,0,0,,0,0,0,0
4118,1000,1400,0,0,,0,0,0,0
4120,1100,1401,0,0,,0,0,0,0
4124,1000,1402,0,0,,0,0,0,0
4133,1100,1403,0,0,,0,0,0,0
4137,1000,1404,0,0,,0,0,0,0
4141,1000,1405,0,0,,0,0,0,0
4142,1000,1406,0,0,,0,0,0,0
4144,1000,1407,0,0,,0,0,0,0
4163,1100,1408,0,0,,0,0,0,0
4170,1100,1409,0,0,,0,0,0,0
4172,1100,1410,0,0,,0,0,0,0
4184,1100,1411,0,0,,0,0,0,0
4192,1100,1412,0,0,,0,0,0,0
4199,1000,1413,0,0,,0,0,0,0
4204,1000,1414,0,0,,0,0,0,0
4223,1000,1415,0,0,,0,0,0,0
4224,1100,1416,0,0,,0,0,0,0
4227,1000,1417,0,0,,0,0,0,0
4228,1000,1418,0,0,,0,0,0,0
4230,1200,1419,0,0,,0,0,0,0
4231,1200,1420,0,0,,0,0,0,0
4234,1100,1421,0,0,,0,0,0,0
4236,1000,1422,0,0,,0,0,0,0
4239,1000,1423,0,0,,0,0,0,0
4240,1100,1424,0,0,,0,0,0,0
4243,1200,1425,0,0,,0,0,0,0
4247,1100,1426,0,0,,0,0,0,0
4249,1100,1427,0,0,,0,0,0,0
4257,1200,1428,0,0,,0,0,0,0
4321,1100,1442,0,0,,0,0,0,0
4322,1000,1443,0,0,,0,0,0,0
4324,1100,1444,0,0,,0,0,0,0
4327,1100,1445,0,0,,0,0,0,0
4328,1100,1446,0,0,,0,0,0,0
4282,1000,1429,0,0,,0,0,0,0
4283,1000,1430,0,0,,0,0,0,0
4291,1200,1431,0,0,,0,0,0,0
4292,1100,1432,0,0,,0,0,0,0
4294,1100,1433,0,0,,0,0,0,0
4296,1000,1434,0,0,,0,0,0,0
4301,1000,1435,0,0,,0,0,0,0
4306,1100,1436,0,0,,0,0,0,0
4309,1000,1437,0,0,,0,0,0,0
4310,1100,1438,0,0,,0,0,0,0
4315,1100,1439,0,0,,0,0,0,0
4317,1000,1440,0,0,,0,0,0,0
4320,1100,1441,0,0,,0,0,0,0
4341,1100,1447,0,0,,0,0,0,0
4342,1100,1448,0,0,,0,0,0,0
4349,1100,1449,0,0,,0,0,0,0
4351,1100,1450,0,0,,0,0,0,0
4356,1100,1451,0,0,,0,0,0,0
4357,1300,1452,0,0,,0,0,0,0
4361,1100,1453,0,0,,0,0,0,0
4364,1300,1454,0,0,,0,0,0,0
4366,1100,1455,0,0,,0,0,0,0
4371,1300,1456,0,0,,0,0,0,0
4375,1200,1457,0,0,,0,0,0,0
4380,1300,1458,0,0,,0,0,0,0
4381,1200,1459,0,0,,0,0,0,0
4382,1100,1460,0,0,,0,0,0,0
4383,1100,1461,0,0,,0,0,0,0
4385,1200,1462,0,0,,0,0,0,0
4387,1000,1463,0,0,,0,0,0,0
4391,1000,1464,0,0,,0,0,0,0
4396,1000,1465,0,0,,0,0,0,0
4397,1000,1466,0,0,,0,0,0,0
4398,1100,1467,0,0,,0,0,0,0
4400,1000,1468,0,0,,0,0,0,0
4401,1100,1469,0,0,,0,0,0,0
4402,1100,1470,0,0,,0,0,0,0
4408,1000,1471,0,0,,0,0,0,0
4412,1000,1472,0,0,,0,0,0,0
4567,1100,1512,0,0,,0,0,0,0
4427,1000,1473,0,0,,0,0,0,0
4428,1000,1474,0,0,,0,0,0,0
4432,1200,1475,0,0,,0,0,0,0
4433,1000,1476,0,0,,0,0,0,0
4436,1100,1477,0,0,,0,0,0,0
4437,1200,1478,0,0,,0,0,0,0
4449,1200,1479,0,0,,0,0,0,0
4458,1300,1480,0,0,,0,0,0,0
4460,1000,1481,0,0,,0,0,0,0
4461,1000,1482,0,0,,0,0,0,0
4464,1000,1483,0,0,,0,0,0,0
4466,1000,1484,0,0,,0,0,0,0
4471,1200,1485,0,0,,0,0,0,0
4492,1000,1486,0,0,,0,0,0,0
4495,1100,1487,0,0,,0,0,0,0
4498,1300,1488,0,0,,0,0,0,0
4501,1100,1489,0,0,,0,0,0,0
4502,1000,1490,0,0,,0,0,0,0
4507,1200,1491,0,0,,0,0,0,0
4509,1100,1492,0,0,,0,0,0,0
4510,1100,1493,0,0,,0,0,0,0
4514,1000,1494,0,0,,0,0,0,0
4516,1000,1495,0,0,,0,0,0,0
4571,1000,1513,0,0,,0,0,0,0
4578,1100,1514,0,0,,0,0,0,0
4518,1000,1496,0,0,,0,0,0,0
4521,1000,1497,0,0,,0,0,0,0
4524,1100,1498,0,0,,0,0,0,0
4525,1000,1499,0,0,,0,0,0,0
4533,1200,1500,0,0,,0,0,0,0
4536,1000,1501,0,0,,0,0,0,0
4539,1200,1502,0,0,,0,0,0,0
4542,1400,1503,0,0,,0,0,0,0
4550,1500,1504,0,0,,0,0,0,0
4551,1500,1505,0,0,,0,0,0,0
4555,1200,1506,0,0,,0,0,0,0
4557,1200,1507,0,0,,0,0,0,0
4558,1100,1508,0,0,,0,0,0,0
4560,1100,1509,0,0,,0,0,0,0
4564,1100,1510,0,0,,0,0,0,0
4565,1100,1511,0,0,,0,0,0,0
4581,1200,1515,0,0,,0,0,0,0
4585,1100,1516,0,0,,0,0,0,0
4586,1200,1517,0,0,,0,0,0,0
4587,1100,1518,0,0,,0,0,0,0
4590,1200,1519,0,0,,0,0,0,0
4591,1100,1520,0,0,,0,0,0,0
4600,1100,1521,0,0,,0,0,0,0
4602,1000,1522,0,0,,0,0,0,0
4603,1000,1523,0,0,,0,0,0,0
4604,1000,1524,0,0,,0,0,0,0
4608,1100,1525,0,0,,0,0,0,0
4621,1000,1526,0,0,,0,0,0,0
4622,1000,1527,0,0,,0,0,0,0
4624,1000,1528,0,0,,0,0,0,0
4642,1300,1529,0,0,,0,0,0,0
4644,1200,1530,0,0,,0,0,0,0
4659,1200,1531,0,0,,0,0,0,0
4661,1200,1532,0,0,,0,0,0,0
4662,1100,1533,0,0,,0,0,0,0
4667,1100,1534,0,0,,0,0,0,0
4669,1200,1535,0,0,,0,0,0,0
4675,1200,1536,0,0,,0,0,0,0
4676,1000,1537,0,0,,0,0,0,0
4678,1200,1538,0,0,,0,0,0,0
4680,1200,1539,0,0,,0,0,0,0
4682,1100,1540,0,0,,0,0,0,0
4684,1200,1541,0,0,,0,0,0,0
4691,1300,1542,0,0,,0,0,0,0
4692,1100,1543,0,0,,0,0,0,0
4693,1100,1544,0,0,,0,0,0,0
4699,1300,1545,0,0,,0,0,0,0
4702,1000,1546,0,0,,0,0,0,0
4705,1000,1547,0,0,,0,0,0,0
4707,1100,1548,0,0,,0,0,0,0
4708,1000,1549,0,0,,0,0,0,0
4713,1000,1550,0,0,,0,0,0,0
4716,1200,1551,0,0,,0,0,0,0
4717,1200,1552,0,0,,0,0,0,0
4718,1200,1553,0,0,,0,0,0,0
4725,1200,1554,0,0,,0,0,0,0
4732,1200,1555,0,0,,0,0,0,0
4796,1300,1578,0,0,,0,0,0,0
4733,1100,1556,0,0,,0,0,0,0
4739,1300,1558,0,0,,0,0,0,0
4740,1000,1559,0,0,,0,0,0,0
4741,1100,1560,0,0,,0,0,0,0
4742,1200,1561,0,0,,0,0,0,0
4743,1100,1562,0,0,,0,0,0,0
4745,1100,1563,0,0,,0,0,0,0
4746,1200,1564,0,0,,0,0,0,0
4749,1100,1565,0,0,,0,0,0,0
4751,1100,1566,0,0,,0,0,0,0
4753,1300,1567,0,0,,0,0,0,0
4763,1100,1568,0,0,,0,0,0,0
4764,1100,1569,0,0,,0,0,0,0
4765,1100,1570,0,0,,0,0,0,0
4770,1200,1571,0,0,,0,0,0,0
4778,1200,1572,0,0,,0,0,0,0
4779,1200,1573,0,0,,0,0,0,0
4786,1200,1574,0,0,,0,0,0,0
4787,1300,1575,0,0,,0,0,0,0
4792,1100,1576,0,0,,0,0,0,0
4795,1300,1577,0,0,,0,0,0,0
4735,1000,1557,0,0,,0,0,0,0
4797,1100,1579,0,0,,0,0,0,0
4802,1400,1580,0,0,,0,0,0,0
4808,1100,1581,0,0,,0,0,0,0
4818,1100,1582,0,0,,0,0,0,0
4820,1100,1583,0,0,,0,0,0,0
4821,1100,1584,0,0,,0,0,0,0
4829,1300,1585,0,0,,0,0,0,0
4830,1300,1586,0,0,,0,0,0,0
4832,1300,1587,0,0,,0,0,0,0
4841,1200,1588,0,0,,0,0,0,0
4842,1400,1589,0,0,,0,0,0,0
4843,1300,1590,0,0,,0,0,0,0
4844,1200,1591,0,0,,0,0,0,0
4845,1300,1592,0,0,,0,0,0,0
4846,1100,1593,0,0,,0,0,0,0
4847,1300,1594,0,0,,0,0,0,0
4852,1200,1595,0,0,,0,0,0,0
4853,1100,1596,0,0,,0,0,0,0
4855,1400,1597,0,0,,0,0,0,0
4856,1200,1598,0,0,,0,0,0,0
4916,1300,1619,0,0,,0,0,0,0
4917,1100,1620,0,0,,0,0,0,0
4920,1100,1621,0,0,,0,0,0,0
4864,1200,1599,0,0,,0,0,0,0
4866,1100,1600,0,0,,0,0,0,0
4867,1100,1601,0,0,,0,0,0,0
4870,1300,1602,0,0,,0,0,0,0
4871,1100,1603,0,0,,0,0,0,0
4872,1200,1604,0,0,,0,0,0,0
4878,1100,1605,0,0,,0,0,0,0
4880,1100,1606,0,0,,0,0,0,0
4881,1100,1607,0,0,,0,0,0,0
4887,1400,1608,0,0,,0,0,0,0
4893,1400,1609,0,0,,0,0,0,0
4898,1100,1610,0,0,,0,0,0,0
4901,1500,1611,0,0,,0,0,0,0
4902,1400,1612,0,0,,0,0,0,0
4903,1200,1613,0,0,,0,0,0,0
4904,1100,1614,0,0,,0,0,0,0
4909,1100,1615,0,0,,0,0,0,0
4910,1400,1616,0,0,,0,0,0,0
4914,1400,1617,0,0,,0,0,0,0
4915,1200,1618,0,0,,0,0,0,0
4984,1300,1643,0,0,,0,0,0,0
4924,1300,1622,0,0,,0,0,0,0
4925,1300,1623,0,0,,0,0,0,0
4926,1400,1624,0,0,,0,0,0,0
4928,1100,1625,0,0,,0,0,0,0
4935,1400,1626,0,0,,0,0,0,0
4936,1300,1627,0,0,,0,0,0,0
4937,1300,1628,0,0,,0,0,0,0
4938,1400,1629,0,0,,0,0,0,0
4939,1400,1630,0,0,,0,0,0,0
4948,1100,1631,0,0,,0,0,0,0
4953,1300,1632,0,0,,0,0,0,0
4954,1300,1633,0,0,,0,0,0,0
4955,1400,1634,0,0,,0,0,0,0
4956,1200,1635,0,0,,0,0,0,0
4968,1200,1636,0,0,,0,0,0,0
4969,1200,1637,0,0,,0,0,0,0
4970,1300,1638,0,0,,0,0,0,0
4971,1400,1639,0,0,,0,0,0,0
4985,1200,1644,0,0,,0,0,0,0
5069,1100,1677,0,0,,0,0,0,0
4981,1200,1640,0,0,,0,0,0,0
4990,1200,1645,0,0,,0,0,0,0
4991,1100,1646,0,0,,0,0,0,0
4996,1100,1647,0,0,,0,0,0,0
4997,1200,1648,0,0,,0,0,0,0
5001,1200,1649,0,0,,0,0,0,0
5012,1100,1650,0,0,,0,0,0,0
5032,1300,1651,0,0,,0,0,0,0
5034,1100,1652,0,0,,0,0,0,0
5035,1100,1653,0,0,,0,0,0,0
5039,1300,1654,0,0,,0,0,0,0
5040,1200,1655,0,0,,0,0,0,0
5071,1100,1678,0,0,,0,0,0,0
5072,1100,1679,0,0,,0,0,0,0
5222,1100,1734,0,0,,0,0,0,0
5236,1100,1735,0,0,,0,0,0,0
4982,1400,1641,0,0,,0,0,0,0
4983,1200,1642,0,0,,0,0,0,0
5041,1500,1656,0,0,,0,0,0,0
5042,1100,1657,0,0,,0,0,0,0
5043,1100,1658,0,0,,0,0,0,0
5044,1100,1659,0,0,,0,0,0,0
5045,1100,1660,0,0,,0,0,0,0
5046,1100,1661,0,0,,0,0,0,0
5047,1200,1662,0,0,,0,0,0,0
5048,1100,1663,0,0,,0,0,0,0
5050,1100,1664,0,0,,0,0,0,0
5051,1200,1665,0,0,,0,0,0,0
5053,1200,1666,0,0,,0,0,0,0
5055,1400,1667,0,0,,0,0,0,0
5056,1200,1668,0,0,,0,0,0,0
5057,1100,1669,0,0,,0,0,0,0
5058,1100,1670,0,0,,0,0,0,0
5059,1200,1671,0,0,,0,0,0,0
5060,1100,1672,0,0,,0,0,0,0
5062,1100,1673,0,0,,0,0,0,0
5066,1200,1674,0,0,,0,0,0,0
5067,1100,1675,0,0,,0,0,0,0
5068,1100,1676,0,0,,0,0,0,0
5074,1200,1680,0,0,,0,0,0,0
5075,1100,1681,0,0,,0,0,0,0
5077,1100,1682,0,0,,0,0,0,0
5080,1100,1683,0,0,,0,0,0,0
5084,1300,1684,0,0,,0,0,0,0
5085,1200,1685,0,0,,0,0,0,0
5087,1200,1686,0,0,,0,0,0,0
5089,1200,1687,0,0,,0,0,0,0
5090,1100,1688,0,0,,0,0,0,0
5091,1200,1689,0,0,,0,0,0,0
5092,1300,1690,0,0,,0,0,0,0
5093,1200,1691,0,0,,0,0,0,0
5096,1300,1692,0,0,,0,0,0,0
5097,1200,1693,0,0,,0,0,0,0
5098,1300,1694,0,0,,0,0,0,0
5099,1300,1695,0,0,,0,0,0,0
5100,1300,1696,0,0,,0,0,0,0
5166,1100,1716,0,0,,0,0,0,0
5167,1000,1717,0,0,,0,0,0,0
5174,1300,1718,0,0,,0,0,0,0
5175,1300,1719,0,0,,0,0,0,0
5177,1000,1720,0,0,,0,0,0,0
5101,1300,1697,0,0,,0,0,0,0
5103,1300,1698,0,0,,0,0,0,0
5104,1300,1699,0,0,,0,0,0,0
5105,1300,1700,0,0,,0,0,0,0
5108,1100,1701,0,0,,0,0,0,0
5109,1300,1702,0,0,,0,0,0,0
5111,1300,1703,0,0,,0,0,0,0
5186,1000,1721,0,0,,0,0,0,0
5190,1000,1722,0,0,,0,0,0,0
5191,1100,1723,0,0,,0,0,0,0
5237,1100,1736,0,0,,0,0,0,0
5349,1000,1758,0,0,,0,0,0,0
5351,1000,1759,0,0,,0,0,0,0
5352,1000,1760,0,0,,0,0,0,0
5356,1000,1761,0,0,,0,0,0,0
5782,1000,1785,0,0,,0,0,0,0
5783,1000,1786,0,0,,0,0,0,0
5112,1400,1704,0,0,,0,0,0,0
5119,1300,1705,0,0,,0,0,0,0
5123,1300,1706,0,0,,0,0,0,0
5125,1100,1707,0,0,,0,0,0,0
5127,1300,1708,0,0,,0,0,0,0
5132,1100,1709,0,0,,0,0,0,0
5134,1200,1710,0,0,,0,0,0,0
5135,1300,1711,0,0,,0,0,0,0
5138,1300,1712,0,0,,0,0,0,0
5159,1300,1713,0,0,,0,0,0,0
5161,1100,1714,0,0,,0,0,0,0
5163,1100,1715,0,0,,0,0,0,0
5194,1600,1724,0,0,,0,0,0,0
5198,1000,1725,0,0,,0,0,0,0
5207,1100,1726,0,0,,0,0,0,0
5208,1200,1727,0,0,,0,0,0,0
5209,1200,1728,0,0,,0,0,0,0
5212,1100,1729,0,0,,0,0,0,0
5214,1100,1730,0,0,,0,0,0,0
5216,1100,1731,0,0,,0,0,0,0
5217,1100,1732,0,0,,0,0,0,0
5220,1200,1733,0,0,,0,0,0,0
5262,1000,1737,0,0,,0,0,0,0
5267,1000,1738,0,0,,0,0,0,0
5275,1100,1739,0,0,,0,0,0,0
5280,1100,1740,0,0,,0,0,0,0
5281,1100,1741,0,0,,0,0,0,0
5283,1100,1742,0,0,,0,0,0,0
5284,1100,1743,0,0,,0,0,0,0
5285,1100,1744,0,0,,0,0,0,0
5287,1100,1745,0,0,,0,0,0,0
5288,1100,1746,0,0,,0,0,0,0
5299,1100,1747,0,0,,0,0,0,0
5302,1100,1748,0,0,,0,0,0,0
5303,1100,1749,0,0,,0,0,0,0
5305,1100,1750,0,0,,0,0,0,0
5307,1100,1751,0,0,,0,0,0,0
5311,1100,1752,0,0,,0,0,0,0
5318,1100,1753,0,0,,0,0,0,0
5320,1100,1754,0,0,,0,0,0,0
5341,1100,1755,0,0,,0,0,0,0
5342,1000,1756,0,0,,0,0,0,0
5346,1000,1757,0,0,,0,0,0,0
5357,1000,1762,0,0,,0,0,0,0
5358,1000,1763,0,0,,0,0,0,0
5494,1200,1764,0,0,,0,0,0,0
5498,1200,1765,0,0,,0,0,0,0
5505,1000,1766,0,0,,0,0,0,0
5524,1000,1767,0,0,,0,0,0,0
5556,1300,1768,0,0,,0,0,0,0
5561,1100,1769,0,0,,0,0,0,0
5567,1100,1770,0,0,,0,0,0,0
5570,1000,1771,0,0,,0,0,0,0
5571,1100,1772,0,0,,0,0,0,0
5591,1300,1773,0,0,,0,0,0,0
5613,1300,1774,0,0,,0,0,0,0
5651,1000,1775,0,0,,0,0,0,0
5661,1000,1776,0,0,,0,0,0,0
5668,1000,1777,0,0,,0,0,0,0
5697,1300,1778,0,0,,0,0,0,0
5706,1000,1779,0,0,,0,0,0,0
5745,1000,1780,0,0,,0,0,0,0
5746,1000,1781,0,0,,0,0,0,0
5753,1100,1782,0,0,,0,0,0,0
5756,1000,1783,0,0,,0,0,0,0
5779,800,1784,0,0,,0,0,0,0
5805,1000,1787,0,0,,0,0,0,0
5813,1000,1788,0,0,,0,0,0,0
5814,1000,1789,0,0,,0,0,0,0
5831,1200,1790,0,0,,0,0,0,0
5834,1000,1791,0,0,,0,0,0,0
5837,1000,1792,0,0,,0,0,0,0
5842,1000,1793,0,0,,0,0,0,0
5849,1000,1794,0,0,,0,0,0,0
5850,1000,1795,0,0,,0,0,0,0
5851,900,1796,0,0,,0,0,0,0
5858,1000,1797,0,0,,0,0,0,0
5876,1000,1798,0,0,,0,0,0,0
5897,1000,1799,0,0,,0,0,0,0
5902,1000,1800,0,0,,0,0,0,0
5936,900,1801,0,0,,0,0,0,0
5937,1400,1802,0,0,,0,0,0,0
5953,1000,1803,0,0,,0,0,0,0
5965,1200,1804,0,0,,0,0,0,0
